SSC_Percentage,HSC_Percentage,Degree_Percentage,Work_Experience,Internships,Projects_Count,Aptitude_Test_Score,Communication_Score,Technical_Score,Certification_Count,Backlogs,CGPA,Extracurricular_Activities,Placement_Training,Placement_Status,Gender_Male,Gender_Other,SSC_Board_State,HSC_Board_State,HSC_Stream_Commerce,HSC_Stream_Diploma,HSC_Stream_Science,Degree_Type_B.Sc,Degree_Type_B.Tech,Degree_Type_BA,Degree_Type_BBA,Degree_Type_BCA,Specialization_Computer Science,Specialization_Data Analytics,Specialization_Finance & HR,Specialization_Information Technology,Specialization_Marketing & Finance,Specialization_Operations
-0.4958840797303349,-0.007220361918256543,-0.06007878654980069,1,-0.9285491482222478,1.0677799633147524,1.0279732171137224,0.6975765581767679,-0.5221808799560138,0.3599149691304208,0.19858027046559817,0.14616866748020077,1,1,1,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
1.4355419649624268,0.3915735505906843,-0.04301659108103017,0,0.24238294285246562,0.41398375751341,1.2271692844611335,-0.20198428856419764,0.6024337531321168,-1.2790420851975428,0.19858027046559817,0.17417068554177303,0,1,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
-1.2913374013809498,-1.8958004127005605,-0.6695783246842395,0,-0.9285491482222478,-0.2398124482879324,-0.818325332112593,-1.0471154520191188,-0.6776760664697299,-0.45956355803356097,1.2627832204420086,-0.6098858201822432,0,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.8707337845210071,0.2743804135108896,1.7447223341468896,1,0.24238294285246562,1.0677799633147524,-0.6820005235217087,0.305535731265129,0.4446434347141393,-0.45956355803356097,-0.8656226795108123,1.527601558517753,0,0,1,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False
0.2786840519682665,0.06613073826837675,-0.13211916741794635,0,-0.9285491482222478,-1.5474048598906172,-0.6994301794146073,-0.7087687721329011,0.4417745198338126,0.3599149691304208,0.19858027046559817,-0.06851347099185089,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0.9579067512772397,-1.2457579041500444,1.1475454927398956,1,0.24238294285246562,-0.2398124482879324,-0.17716299033811406,0.23198210520290782,1.4458947279482148,1.9988720234583846,0.19858027046559817,1.0609012574915528,1,1,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.2843080249990641,0.5838040200453117,0.7570107964546885,0,-0.9285491482222478,1.0677799633147524,-0.07009510413888072,2.1075995697895484,0.7745686459517287,1.1793934962944026,-0.8656226795108123,0.6968750226911178,0,0,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
-0.05820314247508704,0.16308908908979014,-0.21269064602047663,1,1.413315033927179,-0.2398124482879324,0.5492801677694754,-0.6499258712831244,1.6495876844514221,-0.45956355803356097,0.19858027046559817,-0.48854374191543126,1,1,1,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
-0.09270910848276301,-0.297252298288397,0.4650576739890477,0,-0.9285491482222478,-0.2398124482879324,-0.1267414857908005,-0.23287681151033013,-0.06717097993617323,0.3599149691304208,0.19858027046559817,0.5288629143216851,1,1,1,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
0.7862849729759083,0.8468562414042758,1.7409307351538288,0,-0.9285491482222478,0.41398375751341,0.5791595778715873,1.5691870270140886,1.522781646740975,0.3599149691304208,-0.8656226795108123,1.6302756247435182,1,0,1,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False
0.9860563551256064,-0.01227905848285219,-0.5795278485990585,1,-0.9285491482222478,0.41398375751341,0.4758266179351172,-0.9029503449371652,0.37865839246662114,-0.45956355803356097,0.19858027046559817,-0.6658898563053869,1,1,1,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False
-0.2125719377725811,-0.1775298129263044,-0.5577261543889614,0,-0.9285491482222478,-0.8936086540892748,-1.305733209403289,-0.9698841446537867,-0.2616834088223346,-1.2790420851975428,1.2627832204420086,-0.740561904469579,1,1,0,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False
0.1506487570450514,-1.3073053790192894,0.5712224457947344,0,0.24238294285246562,-0.2398124482879324,-0.31037536037669516,1.163171011150628,-0.06717097993617323,-1.2790420851975428,-0.8656226795108123,0.5475309263627336,1,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
1.3356562738875772,1.0913599086930554,-0.29989742286086307,0,-0.9285491482222478,-0.8936086540892748,0.6270911315770579,1.4948978646912459,0.37578947758629444,-0.45956355803356097,-0.8656226795108123,-0.17118753721761523,0,0,1,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
-1.683615751783993,-0.9464516907448135,-0.1994200495447656,0,1.413315033927179,-1.5474048598906172,-0.8046306024824585,-0.7904132970619672,-0.7356281470523324,-0.45956355803356097,0.19858027046559817,-0.5072117539564789,0,1,1,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0.05167111770724622,-1.4379883736046717,1.4120095225058502,0,-0.9285491482222478,1.0677799633147524,-1.1283242119220016,-0.49766986533432656,-0.04421966089355799,1.1793934962944026,0.19858027046559817,1.714281678928234,0,1,0,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
1.934062368599627,1.304668280500164,0.23471803516063544,1,0.24238294285246562,1.721576169116095,0.35506400210574945,-0.15932318544810894,0.23808156333060548,0.3599149691304208,-0.8656226795108123,0.24884273370596513,0,1,1,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-1.273176366640068,-2.617507789249512,-2.652229135649162,0,0.24238294285246562,-0.8936086540892748,-2.3484001244248938,0.0436848224836214,-1.9474577925023995,-1.2790420851975428,3.3911891203948294,-2.644699132656476,1,1,0,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False
0.9224927335325205,0.013014424340124849,0.42524588456191464,1,0.24238294285246562,1.721576169116095,-0.9484252635988709,0.5791552202165917,0.04529048337264028,1.9988720234583846,-0.8656226795108123,0.3795188179933009,1,1,0,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0.0008202204327774673,1.0610077293054827,0.651793924397266,0,0.24238294285246562,0.41398375751341,-0.019673599591567177,1.1175677629920504,0.3000501247456656,-0.45956355803356097,0.19858027046559817,0.7902150828963574,0,1,1,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False
0.013532944751394656,-0.23233235904275445,0.8063015833644717,0,0.24238294285246562,-0.2398124482879324,-0.24874907704108978,1.1999478241817385,-0.3242257532134604,-0.45956355803356097,1.2627832204420086,0.5848669504448296,0,0,1,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
1.215793444597759,0.6639000489847401,-0.18520155332079039,0,0.24238294285246562,-1.5474048598906172,0.6426533243385744,1.2242205207822714,-0.250207749301027,-1.2790420851975428,-0.8656226795108123,0.16483667952124922,0,1,1,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
-0.06637560810848409,0.01891623699881897,0.2707382255947076,0,1.413315033927179,-0.8936086540892748,0.20753441472657383,1.4779805306969347,0.18701487846078726,0.3599149691304208,-0.8656226795108123,0.612868968506401,0,1,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-1.0116574663713724,0.01891623699881897,0.12855326335494738,0,-0.9285491482222478,0.41398375751341,-0.8233052337962781,0.21506477120859666,-0.6679217558766184,0.3599149691304208,1.2627832204420086,-0.1525195251765668,1,1,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False
-1.4538786623118403,0.5821177878571137,-0.2724083301611755,0,-0.9285491482222478,-1.5474048598906172,-0.15475343276153034,-1.0088675664667641,-0.5623456882805896,-1.2790420851975428,2.326986170418419,-0.2925296154844272,0,0,1,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0.6709624023713103,-0.05443486318781432,1.922927486820722,1,1.413315033927179,-0.2398124482879324,1.7201795511459756,0.6431468748907245,1.6002423485098,-0.45956355803356097,0.19858027046559817,1.7516177030103293,1,1,1,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False
-0.2806758180508872,0.015543772622422672,-1.7767252306578392,0,0.24238294285246562,0.41398375751341,-0.9614975055185448,0.12459381115206429,-0.6369374751690883,-0.45956355803356097,1.2627832204420086,-1.963316693158224,0,1,0,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False
0.0008202204327774673,0.9741667716132607,0.22429113792971975,0,0.24238294285246562,-0.8936086540892748,-0.5164187925391731,0.24963497545784052,-0.039629397085035115,-0.45956355803356097,-0.8656226795108123,0.3701848119727771,1,0,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0.7926413351352162,-1.1648187591165169,1.3589271366030062,0,0.24238294285246562,1.0677799633147524,1.1599406117313824,1.0896173850884068,1.6495876844514221,0.3599149691304208,0.19858027046559817,1.322253426066226,1,1,1,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
-1.7144895108434914,-1.205288331633281,-0.9141364597366269,0,-0.9285491482222478,0.41398375751341,-1.1009347526617321,-1.322206013491826,-1.513677862596978,-1.2790420851975428,0.19858027046559817,-1.2819342536599714,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.893610740555642,-0.7263983901849111,-0.4847378737725516,0,-0.9285491482222478,0.41398375751341,0.27476308745632494,0.331279500386906,-0.42176885914457357,-0.45956355803356097,0.19858027046559817,-0.2831956094639034,0,1,0,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
0.9324813026400053,0.3055757089925619,0.6641166211247115,1,1.413315033927179,0.41398375751341,2.1988726004902226,-0.12548851745948714,-1.2617871361042792,-0.45956355803356097,0.19858027046559817,0.612868968506401,1,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1.332932118676445,1.1663972410678882,1.3371254423929093,0,-0.9285491482222478,-1.5474048598906172,-0.0009989682777475739,-0.39543032510783904,1.1079365550457103,-1.2790420851975428,-0.8656226795108123,1.0422332454505052,0,1,1,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
-0.3705729400182508,0.220420983488538,1.6518281588169126,1,0.24238294285246562,2.375372374917437,0.11353877044701395,1.1764106638418281,1.262857958583361,0.3599149691304208,-0.8656226795108123,2.040971889646574,0,0,1,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0.37675363956902713,0.9084037162735209,-0.550142956402841,0,0.24238294285246562,0.41398375751341,0.8231747603721659,1.2433444635584492,-0.6277569475520421,-1.2790420851975428,-0.8656226795108123,-0.5538817840590996,0,1,1,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
-0.73288558309884,-1.1133886773764632,-1.212724880440124,0,-0.9285491482222478,-0.8936086540892748,-1.5690455109281483,-1.5355115290722676,-1.9600810179758374,0.3599149691304208,2.326986170418419,-1.057918109167396,0,0,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.12431525667077246,1.190004491702667,0.3039147167839858,1,0.24238294285246562,-0.8936086540892748,-1.5491259041934071,0.719642645995434,0.33619845223778383,-0.45956355803356097,0.19858027046559817,0.5195289083011613,0,1,1,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False
-1.4003036098262391,0.491904365788494,-1.0326239282697605,0,-0.9285491482222478,-0.2398124482879324,-1.1146294822918665,-0.4410335732664165,0.3631662521128563,-0.45956355803356097,-0.8656226795108123,-1.0299160911058236,0,0,1,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1.450070792755132,-0.8646694296171871,-0.20415954828609068,1,2.5842471250018924,-1.5474048598906172,0.8947608470751411,-0.09900921207708754,0.21340889535979407,-1.2790420851975428,0.19858027046559817,-0.143185519156043,0,1,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
-2.345585468089128,-2.331691433349869,-1.6544461631316454,0,-0.9285491482222478,1.0677799633147524,0.01892063845699354,-1.0758013661833852,-0.09700769469157239,-1.2790420851975428,2.326986170418419,-1.7206325366246,0,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2.362662788484433,0.7928968113819242,2.5570724184100526,1,1.413315033927179,-0.2398124482879324,1.6616657063626739,2.544508108599142,1.6495876844514221,3.6378290777863476,-0.8656226795108123,2.2089839980160058,1,0,1,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
0.3077417075536778,-0.4861103033666269,-1.4307418225410893,0,0.24238294285246562,-0.2398124482879324,-1.0293486659587565,0.3489323706418398,-0.24561748549250412,1.1793934962944026,1.2627832204420086,-1.4592803680499278,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-0.6711380649798419,0.40422029200217346,-1.0591651212211826,1,-0.9285491482222478,0.41398375751341,-2.0271964658271933,-0.6447771174587689,-1.6817962745841322,-0.45956355803356097,-0.8656226795108123,-1.2165962115163038,0,0,1,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
0.0008202204327774673,-0.23992040388964794,0.10201207040352536,0,-0.9285491482222478,-1.5474048598906172,-0.0009989682777475739,0.3025935862226397,-1.2491639106308412,-0.45956355803356097,-0.8656226795108123,-0.03117744690975484,1,1,1,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
-1.4911087835306474,0.5273152417406624,-1.2051416824540029,0,1.413315033927179,-1.5474048598906172,-1.0013367189880267,-0.5844631440877476,-0.04995749065421221,-1.2790420851975428,0.19858027046559817,-1.2726002476394476,0,0,0,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
-0.5394705631084499,-1.3570492285711444,-0.9681667453877358,1,-0.9285491482222478,-0.8936086540892748,-0.9048511238666246,-1.994486155700528,-1.1579324174364467,-1.2790420851975428,1.2627832204420086,-0.9272420248800592,0,1,0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
-1.3621654368703884,-0.2719588154654188,0.19301044623697267,0,-0.9285491482222478,-0.2398124482879324,-0.4684872388337026,-0.07400097921593261,-0.7700551256162548,-0.45956355803356097,1.2627832204420086,0.2581767397264889,0,0,0,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False
-0.7682996008435586,-0.6715958440684605,0.9655487410730024,0,0.24238294285246562,0.41398375751341,0.1228760861039242,0.19741190095366395,-1.2439998638462526,-1.2790420851975428,1.2627832204420086,1.0982372815736496,1,0,0,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False
-0.6902071514577683,0.33424165619193646,-0.9160322592331573,0,-0.9285491482222478,-0.8936086540892748,0.31833722718857127,0.8799895508110767,-2.017459315582375,-1.2790420851975428,2.326986170418419,-0.8432359706953433,0,1,0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
-0.48952771757102564,0.01891623699881897,-0.6695783246842395,0,1.413315033927179,-0.2398124482879324,0.08428184805536303,-0.010744860802421905,-0.16528786884335162,-1.2790420851975428,2.326986170418419,-0.47920973589490745,0,1,0,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-0.22619271382824285,0.2069311259829504,0.3693197994142753,0,-0.9285491482222478,2.375372374917437,-0.059512813061049406,0.1569574066194425,0.9880159130480473,1.9988720234583846,-0.8656226795108123,0.5475309263627336,0,1,1,True,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False
-0.9944044833675351,-1.4961633840975193,-0.8127111866722646,0,1.413315033927179,0.41398375751341,-1.2428619506467626,0.4445520845227271,-1.1269481367289165,-0.45956355803356097,0.19858027046559817,-0.7498959104901036,0,1,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0.5983182634077828,-1.2870705927609074,-0.11031747320784942,0,-0.9285491482222478,-0.2398124482879324,-0.5077039645927238,-1.8304615695817743,0.07914367896049665,0.3599149691304208,-0.8656226795108123,0.26751074574701356,0,0,0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
-0.6402643059203428,0.42192572997825706,0.6565334231385911,1,0.24238294285246562,1.0677799633147524,1.0223708277195762,1.9097403156821733,1.6495876844514221,0.3599149691304208,-0.8656226795108123,0.7622130648347852,0,0,1,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0.19423524042316764,1.430292578520952,0.7228864055171461,0,0.24238294285246562,-0.2398124482879324,0.3488391250011432,-0.5535706211416145,-0.11192605206927236,0.3599149691304208,0.19858027046559817,0.6595389986090217,0,1,0,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
-0.5113209592600844,-0.3082128075116868,0.45273497726160083,0,-0.9285491482222478,-0.2398124482879324,-0.4715996773860057,-0.010744860802421905,-1.2790006253862403,-1.2790420851975428,-0.8656226795108123,0.41685484207539697,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
-1.5201664391160579,-0.3461530317461529,-1.606103275970127,0,-0.9285491482222478,-0.2398124482879324,0.2535985053006623,0.9837001635588083,-1.1148986942315438,0.3599149691304208,-0.8656226795108123,-1.4592803680499278,1,0,0,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0.7272616100680425,-0.040945005682226726,0.46221397474425235,0,-0.9285491482222478,1.721576169116095,0.18076744317676505,-0.4219096304902386,0.7332562716750218,0.3599149691304208,0.19858027046559817,0.5755329444243049,0,1,1,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
-1.035266811534519,-1.6681590672937654,-1.7160596467688747,0,1.413315033927179,0.41398375751341,-0.6402938469208445,-1.9371143273719953,0.4142329369826745,-0.45956355803356097,1.2627832204420086,-1.7206325366246,1,1,1,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.33044300097977986,-0.4338371055324735,-1.3928258326104868,0,0.24238294285246562,0.41398375751341,0.04942253626956597,-0.722008424824101,0.7453057141723943,-1.2790420851975428,0.19858027046559817,-1.2445982295778752,0,1,1,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False
-0.5503671839529792,-0.14717763353873173,-0.25250243544760964,1,2.5842471250018924,-0.2398124482879324,-0.5830249775584636,-0.23729002907406357,0.6747304081163541,-0.45956355803356097,-0.8656226795108123,-0.40453768773071536,0,1,1,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False
2.2763978734652452,0.11924705219662984,2.5570724184100526,1,0.24238294285246562,-0.2398124482879324,2.0675276935830236,0.6924278043524118,1.6329479781455258,1.9988720234583846,-0.8656226795108123,2.554342220775395,1,1,1,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-0.3932742334443528,-1.2702082708789224,-0.38426050045645416,0,-0.9285491482222478,-0.8936086540892748,-0.09312714942592495,-0.5322400695835704,-1.4241677183307797,-1.2790420851975428,0.19858027046559817,-0.5725497961001471,0,1,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
1.1967243581198326,0.803857320605214,0.6641166211247115,0,0.24238294285246562,1.0677799633147524,0.7385164317495163,0.893229203502276,0.36890408187351054,0.3599149691304208,0.19858027046559817,0.6875410166705931,1,1,1,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0.3377074148761323,-1.2575615294674338,0.44704757877201023,0,-0.9285491482222478,-0.8936086540892748,-0.3875638364738166,-0.18800909961237525,-0.18078000919711726,-0.45956355803356097,-0.8656226795108123,0.4448568601369692,1,1,1,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0.7072844718530727,2.3594065142183167,0.19395834598523687,1,1.413315033927179,0.41398375751341,0.0407077083231167,0.2040317272992641,0.23693399737847415,2.8183505506223665,-0.8656226795108123,0.043494601254437264,0,1,1,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
-0.1090540397495558,-0.4338371055324735,-0.8089195876792045,0,-0.9285491482222478,0.41398375751341,-0.3751140822646037,-0.3991080064109504,-0.7476775895497052,0.3599149691304208,-0.8656226795108123,-0.6098858201822432,0,0,1,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False
0.25416665506807673,-0.930432484956928,-0.21174274627221107,0,0.24238294285246562,0.41398375751341,-1.4109336324711408,-0.6741985678836573,0.4331677751928317,-0.45956355803356097,1.2627832204420086,-0.2271915733407589,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
1.4064843093770156,0.3704956482382033,1.649932359320383,0,0.24238294285246562,0.41398375751341,-0.30726292182439163,1.460327660442002,-0.23987965573185072,1.9988720234583846,-0.8656226795108123,1.7702857150513787,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-1.3440044021295063,0.4059065241903716,-1.831703416057213,0,0.24238294285246562,-1.5474048598906172,0.12785598778760937,-0.6602233789318355,-0.6535771814749841,-1.2790420851975428,1.2627832204420086,-1.81397259682984,1,0,0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
0.3849261052024242,0.6327047535030677,0.1892188472439118,0,-0.9285491482222478,-0.2398124482879324,0.26169084553665056,-0.6536035525862353,1.2261358481151772,-0.45956355803356097,0.19858027046559817,0.05282860727496107,0,0,1,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
0.7436065413348365,1.200965000925958,0.5750140447877953,1,1.413315033927179,0.41398375751341,1.3074701991105588,0.489419796420682,0.5083333450573957,2.8183505506223665,-0.8656226795108123,0.6875410166705931,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1.446438585806955,0.5947645292686016,0.22239533843319,0,-0.9285491482222478,0.41398375751341,0.21811670580440515,-0.7646695279401896,0.3574284223522029,-0.45956355803356097,-0.8656226795108123,0.27684475176753737,1,0,1,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
-0.9108637235594794,1.2338465285958284,-1.2240996774193045,1,1.413315033927179,-1.5474048598906172,0.7976527642432782,-0.20419089734606383,-1.4626111777271598,-1.2790420851975428,-0.8656226795108123,-1.3472722958036396,1,0,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0.7644917312868508,2.3594065142183167,1.4650919084086944,0,1.413315033927179,1.0677799633147524,0.10980384418424985,0.5622378862222805,1.6495876844514221,1.1793934962944026,-0.8656226795108123,1.4249274922919895,1,1,1,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-1.204164434624718,-0.3402512190874576,-1.0402071262558814,0,0.24238294285246562,-0.2398124482879324,-0.4267805622328383,-0.010744860802421905,-1.474086837248467,-1.2790420851975428,-0.8656226795108123,-1.0019140730442513,1,1,0,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False
0.46392660632525967,0.07962059577396434,-0.2667209316715862,0,-0.9285491482222478,-0.2398124482879324,1.0329531187974075,-1.141999629639384,-0.4625074504452151,-0.45956355803356097,0.19858027046559817,-0.0778474770123747,1,1,1,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False
0.10161396324467044,1.0154794602241244,0.8830814629739424,1,-0.9285491482222478,0.41398375751341,1.1711453905196738,0.8402705927374768,0.9151454750877451,1.9988720234583846,-0.8656226795108123,0.8835551431015972,0,1,1,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.0008202204327774673,-0.5257367597892912,0.6328359294319643,0,-0.9285491482222478,-0.8936086540892748,-0.34710213529387385,0.06133769273855411,-0.05397397148666943,-1.2790420851975428,0.19858027046559817,0.6968750226911178,0,0,0,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True
-1.666362768780155,-1.5180844025441,-0.60986064054354,0,-0.9285491482222478,-0.2398124482879324,-1.319427939033424,-0.8036529497531669,-0.2978317363144528,-1.2790420851975428,1.2627832204420086,-0.9272420248800592,0,1,0,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
-1.026186294164078,-1.1496426694227306,-0.5463513574097809,1,3.7551792160766055,-1.5474048598906172,1.3678515070252428,-0.05414150017913266,-1.8642592609729205,-1.2790420851975428,0.19858027046559817,-0.3485336516075709,1,0,1,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0.7481468000200567,1.4884675890137995,2.0120300631576384,0,-0.9285491482222478,1.721576169116095,0.793917837980515,1.8185338193650185,0.9421132749628176,0.3599149691304208,-0.8656226795108123,1.7329496909692816,0,1,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
-1.6482017340392738,-1.4894184553447256,-1.634540268418079,0,-0.9285491482222478,-1.5474048598906172,0.1266110123666874,-0.21669501377664155,-1.2629347020564097,-1.2790420851975428,0.19858027046559817,-1.5339524162141198,0,1,0,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0.06438384202586342,1.2785316815830885,0.5437333530950481,0,-0.9285491482222478,-0.8936086540892748,-0.12549651036987944,1.3786831355129365,0.08832420657754324,-1.2790420851975428,0.19858027046559817,0.6408709865679733,1,0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0.11977499798555231,0.29630143195747033,-0.26008563343373003,1,0.24238294285246562,-0.8936086540892748,-1.5516158550352497,-0.697000191962946,0.09348825336213097,-0.45956355803356097,0.19858027046559817,-0.3672016636486193,0,1,1,False,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False
0.882538457102581,0.7077420858779003,-0.24776293670628458,0,-0.9285491482222478,-0.8936086540892748,-0.8096105041661437,-2.130560363915637,0.4274299454321783,1.1793934962944026,-0.8656226795108123,-0.18052154323813904,1,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1.7996707115171027,0.5517656084695409,0.17026085227861018,0,0.24238294285246562,-0.2398124482879324,1.6797178499660326,0.32465967404130586,1.2903995414344984,1.1793934962944026,-0.8656226795108123,-0.10584949507394693,1,0,1,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False
1.6362213988491683,0.905874367991223,1.1134211018023532,0,0.24238294285246562,-0.8936086540892748,1.04478038529616,1.293360929280759,0.9030960325903719,0.3599149691304208,-0.8656226795108123,1.0609012574915528,0,1,1,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
1.3656219812100316,-0.5130900183778027,-0.551090856151106,1,0.24238294285246562,-0.2398124482879324,0.5673323113728349,0.09590789698779799,1.6495876844514221,1.1793934962944026,-0.8656226795108123,-0.6565558502848631,0,0,1,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
-2.730599404595819,0.1479129993960032,-0.623131237019251,0,-0.9285491482222478,-1.5474048598906172,-0.0009989682777475739,-1.2148177194409833,-2.2314803656547593,-0.45956355803356097,0.19858027046559817,-0.4978777479359551,0,1,1,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
-2.099503447350182,-2.682743897030442,-2.261102002021289,1,2.5842471250018924,1.0677799633147524,-1.7794463570638508,-1.1184624692994731,-1.475808186176663,1.1793934962944026,3.3911891203948294,-2.09399277744556,1,1,0,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.5712523739049935,0.31484998602765357,1.8726888001626734,1,1.413315033927179,-0.2398124482879324,1.303735272847795,0.20108958225677478,0.5037430812488728,-1.2790420851975428,-0.8656226795108123,1.714281678928234,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.2650632759126061,-0.6066759048228186,-0.09135947824254778,0,-0.9285491482222478,1.0677799633147524,0.5156658314045994,-0.8058595585350332,1.6249150164806105,0.3599149691304208,-0.8656226795108123,0.11816664941862937,0,1,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
